Id,Prediction
4009,3.13875187944
4013,3.95579096616
4014,4.00621911996
4017,4.3760352448
4024,3.90210234858
4036,3.69871204066
4038,4.67033430867
4039,4.72360911488
4043,4.14390913118
4046,4.32437312447
4047,3.55795787843
4058,4.75749205284
4067,4.30797311335
4068,4.60633314667
4070,4.08953884737
4071,3.68960524304
4072,4.32239953552
4077,3.51807688058
4080,4.46087950922
4083,4.58910406411
4087,4.23534595573
4090,4.69565307264
4097,4.1759774137
4101,4.7034176963
4109,4.46946266274
4122,4.20207512709
4140,3.47128749717
4145,3.92357928113
4149,3.19935392718
4154,4.3072871379
4171,4.29682667312
4173,3.76208346194
4176,4.72483483461
4177,4.42003694534
4182,4.68998348916
4184,4.28291978559
4186,4.21499073874
4188,4.71880592318
4193,4.72145756887
4195,3.96426322336
4197,4.73753405437
4199,4.19532207478
4201,4.44475216432
4202,4.57821505797
4214,4.1991820457
4219,4.24756856378
4227,4.31800351356
4239,4.18321332272
4244,4.47665783717
4247,4.45233203404
4252,4.70200377191
4261,4.46435106407
4272,4.4814127315
4276,4.29744645181
4279,4.47940879954
4284,4.21012492341
4298,3.67370226949
4304,4.52901951361
4309,4.364569704
4310,4.60594514818
4311,4.22486432472
4315,4.45254962197
4320,4.32438970796
4323,4.59143693666
4329,4.58080461773
4330,4.4706215334
4337,4.21144952717
4343,4.6050630342
4344,3.31818708707
4349,4.5531653923
4355,4.79123485208
4357,3.36668174729
4359,4.55994951374
4364,4.4406537829
4387,4.17098468477
4388,4.50894687512
4389,4.15888790149
4392,3.59920712384
4404,3.56888949145
4406,4.09387462632
4409,3.79963783516
4418,4.41141485714
4422,4.57715521668
4423,4.0
4427,4.44272196143
4431,4.11846823545
4435,3.43545227621
4443,4.66458690938
4444,4.06748567096
4445,4.03237258359
4447,4.09974857275
4452,4.12697418931
4455,4.15913885936
4459,3.76797145978
4462,3.47599267597
4464,4.75455443932
4467,4.32596352835
4471,4.58095742264
4475,4.01619657047
4476,4.48403183476
4480,3.62426862053
4483,4.24307012047
4493,4.55277682324
4495,4.39950066921
4497,4.26204690986
4498,4.4605920205
4506,3.99480243603
4509,4.20993864285
4515,4.3519958807
4520,3.86409572785
4528,4.04437235142
4532,4.40115583316
4543,4.6553841033
4546,4.53895511926
4560,4.71485767151
4563,4.41871131043
4565,4.36580740112
4573,4.11196472155
4582,3.84981385018
4596,4.41730792074
4605,4.48079755083
4609,3.61532096192
4615,4.09644462345
4625,3.37620324579
4628,4.47344385069
4632,4.51958292655
4633,4.46298112703
4648,4.35058149745
4650,4.629177042
4652,4.41141485714
4654,4.61062736759
4670,4.75176788636
4675,4.44847529796
4684,3.99548065159
4695,3.92718778691
4704,4.40170000227
4708,4.52166166815
4719,3.67114973592
4728,4.57817975438
4732,4.20086766599
4733,4.38474561253
4737,4.57288068408
4744,4.48388595353
4770,3.92062564796
4774,4.55702458388
4776,4.30546235334
4778,4.2680888816
4779,4.20651083497
4780,3.22443858472
4782,4.31028855028
4784,4.13017350302
4786,4.57376264006
4789,4.58914877685
4790,3.83632947591
4794,4.3877860332
4796,4.7139912
4817,3.2467657534
4821,4.64537322928
4824,4.55201296449
4828,4.53567101588
4830,4.22377933264
4832,4.72612097165
4839,4.64473058838
4847,4.14469070965
4849,4.52019017867
4853,4.21014088056
4856,4.34707692856
4864,3.77212410836
4866,3.87918134736
4872,4.13595132715
4875,4.30423577235
4879,4.32387310598
4881,4.62989348664
4883,4.31790368726
4886,4.63770751356
4891,3.93666458565
4895,4.40979802751
4901,4.20993864285
4913,4.63428812664
4924,4.18239717668
4927,4.44751460599
4936,4.12160073055
4939,4.38200475227
4941,4.71652516387
4953,4.19657471709
4957,3.26235674551
4958,4.21901220217
4960,3.90483275874
4963,3.74434123617
4964,4.11451343105
4972,4.36899204487
4976,4.4196243899
4981,3.93093554518
4985,3.76714807955
4997,4.1156089294
5002,3.88815222624
5004,4.36434166166
5006,4.1676688463
5010,4.52067871098
5012,4.74370635115
5017,3.9874023647
5032,4.2182414651
5034,4.48421521428
5039,4.54117231839
5046,4.32323017856
5047,4.18330626535
5052,3.78449441786
5054,4.81625834637
5059,4.63042393495
5061,4.06856914286
5066,3.95980535289
5073,4.55697608507
5074,4.27174073967
5077,4.6182307198
5086,4.3440670329
5088,4.43159454309
5091,4.45449925519
5097,4.43568172989
5106,4.09862504176
5108,4.72613229211
5110,4.14464796756
5117,4.69863993419
5118,4.43606373266
5123,4.40359205989
5125,4.13209975695
5126,4.32169331889
5128,4.03640396102
5132,4.30702883598
5141,4.31253285239
5142,4.65989419946
5145,4.67222740776
5152,4.29948684211
5153,4.0770182207
5157,4.2670889843
5159,4.03310510164
5161,4.28498174797
5164,4.8331328649
5170,3.90848614712
5183,4.07499864931
5185,4.57256738935
5189,3.89201266327
5190,3.99924284674
5200,3.90815404698
5203,3.86362023826
5214,4.51055445034
5219,3.95424613013
5227,4.72109315808
5232,3.90532153358
5239,4.31145448644
5241,4.17537786901
5248,4.32161692038
5250,4.45996599454
5257,3.19386939877
5258,4.77913681102
5261,4.17453530498
5266,3.94285940945
5272,3.78348736225
5278,3.98014562214
5281,4.52894287092
5285,4.32191983668
5287,4.71675008838
5303,4.72110182715
5307,3.63402437848
5308,4.40408493756
5310,4.03096064336
5311,4.54093880401
5314,3.93386546353
5325,4.74768920351
5326,3.24573942857
5329,4.71650122392
5337,4.06565731012
5351,4.01926951407
5358,4.78137771426
5360,4.24005594706
5363,4.23856540732
5368,4.24405148191
5369,4.51989842296
5374,4.62560249079
5389,4.39451519752
5403,4.41204700555
5404,4.63425008691
5408,4.10710684815
5409,4.53715212852
5423,3.64323208612
5426,4.33900064382
5436,4.5915360464
5442,4.08980327139
5444,4.63155782566
5448,3.66272349389
5449,4.23651303143
5457,4.50864472209
5461,3.94664026439
5463,4.52622556033
5467,4.78422453131
5470,4.39166541213
5471,4.73740134729
5472,4.64981596053
5476,4.27334113925
5477,4.56317080854
5495,4.51673191206
5496,3.68744609277
5499,4.00215762669
5502,3.63448281767
5512,4.74732687026
5516,4.28052202334
5517,4.19490221939
5520,3.71121477894
5527,4.4137529112
5528,3.57478719189
5536,3.72978044847
5537,4.2133493456
5538,4.45593250814
5540,4.64976716096
5541,3.73414937873
5545,4.16817279836
5547,4.37416053051
5550,4.59967289815
5556,4.43836381184
5569,4.56942464211
5571,4.6947000814
5573,4.63551997549
5587,4.56951806286
5590,4.56951124311
5595,4.36168353422
5599,4.36047182903
5601,4.41564607142
5606,4.3216468739
5608,4.55278435713
5613,4.48421521428
5616,4.63236616177
5619,3.75144852948
5620,4.08046963092
5622,4.24603662367
5625,4.58869861176
5626,4.39076878341
5637,4.28647867951
5651,4.75086958016
5652,4.13033449753
5657,4.08477321294
5665,4.58257140019
5677,4.39704464068
5678,4.20404872956
5682,4.31523988821
5691,4.80040499906
5697,4.61596512313
5706,4.69179298023
5709,4.53438279131
5713,4.50062855327
5714,4.60814475938
5718,4.48650244918
5721,4.55756723315
5723,4.40321037011
5728,4.82379088746
5729,4.37470477562
5730,3.83178592571
5732,4.41566737281
5736,4.60149858288
5740,3.85901942321
5746,4.30956393413
5754,4.510902254
5755,4.3862984385
5763,4.78760880203
5769,4.66638884581
5770,3.91068197755
5782,4.69469522028
5783,4.28099158115
5788,4.65578082956
5793,4.51589308103
5794,4.76774530002
5795,4.51879596528
5810,4.30924592808
5813,4.40747725196
5814,4.79716650757
5819,3.56156809479
5822,4.75217053875
5823,4.64480060958
5824,4.69297113274
5827,4.47796091378
5846,4.34498214223
5847,4.3757225325
5848,3.01408017143
5851,4.15381905072
5853,3.75197436814
5854,4.08264970393
5859,4.11356365103
5860,4.65818075978
5862,4.22204751342
5869,4.5959154707
5875,4.35637265475
5886,4.51530864638
5894,4.38426958687
5895,4.68293252763
5896,4.49510046878
5900,4.30091617031
5910,4.34964420292
5916,4.42542486685
5934,4.61546164931
5937,3.47850785629
5943,3.23954541646
5950,4.14605071107
5953,4.46362568889
5961,4.61480283442
5973,3.93733034036
5979,3.96250857686
5986,3.92665248948
5996,4.23419762772
5999,4.20127886533
6004,4.23897862747
6012,4.46804147353
6019,3.84262116949
6022,4.73494016131
6023,4.31590377855
6026,3.2293192772
6027,3.91547720165
6033,4.0299120142
6037,4.712134
6043,4.10166955426
6046,4.36812174382
6048,4.30498659352
6052,4.02561260481
6055,4.15695985857
6060,3.39383578963
6068,4.36267043772
6074,4.64929008828
6080,4.23650405143
6082,4.66064439151
6083,3.80821881204
6085,4.25503241368
6086,4.64199692181
6087,4.17123161205
6094,3.76582739366
6105,4.01793338938
6106,4.07131630425
6107,3.12193912174
6110,4.40628758687
6118,4.4052111811
6124,4.57514456035
6132,4.30556854858
6141,4.54288439867
6142,4.72022645179
6147,4.14430437237
6154,4.7221885418
6161,4.4789659757
6162,3.50821748738
6175,4.46623558044
6182,4.62135349999
6195,4.53628374547
6198,4.24474800044
6199,4.11137849439
6202,4.60582160909
6205,4.52710363661
6208,4.62678279331
6214,3.89505457314
6215,4.35309460142
6227,4.59869999111
6239,4.74534363162
6252,4.70665722349
6257,4.50320798313
6269,4.84743858897
6273,4.13889408318
6280,4.45266680728
6287,4.03992627678
6291,4.5715876616
6293,4.48538541928
6302,4.39292159045
6304,4.01041119592
6305,4.65405730316
6306,4.33047467333
6308,4.38769669511
6309,4.39114102442
6316,3.75002874753
6319,4.33302537435
6323,4.59015016836
6328,4.14176951996
6335,4.51086578663
6336,4.32743271999
6337,4.3054107777
6342,4.57238725363
6344,4.46655487584
6346,4.55984105546
6352,4.62909766262
6354,4.50891785714
6361,3.6883619537
6364,3.60764261595
6374,4.37878620573
6380,4.63437520951
6388,3.62773429069
6391,3.46416435396
6395,4.66476744031
6397,4.32359885355
6409,4.59794366578
6411,3.97243338804
6412,4.75300068156
6428,3.84609484593
6430,3.74912562975
6432,4.11706283789
6435,4.56782617247
6440,3.95093805079
6442,4.66892473582
6443,4.17328127797
6445,4.52877531492
6452,4.25364476561
6457,4.61629590979
6460,4.49494979081
6465,4.33328808778
6473,4.49005295885
6478,4.35995160472
6481,4.76046655364
6483,4.64591097873
6491,4.41236391214
6494,4.56423070106
6505,3.95005187192
6506,4.71331831396
6509,3.58910666984
6514,3.45144685714
6523,3.98337506033
6528,4.10182398947
6538,4.63883803506
6540,4.49220030815
6543,4.4039235151
6553,4.23915917825
6555,4.61120049791
6578,3.91466761061
6579,4.30364039274
6586,4.03216569222
6587,4.70209797555
6593,4.74768920351
6600,4.39001017315
6602,4.03391407172
6604,4.51136532935
6606,4.5950384189
6619,4.45216437752
6622,4.18640041664
6629,4.29441271491
6630,3.71406208298
6631,4.35973246289
6636,3.72128593117
6639,3.47587220972
6641,4.39720165591
6642,3.79527060676
6650,3.61473212624
6652,4.18239035843
6654,4.33118530962
6659,4.32368941999
6662,4.46232519382
6664,4.27769717655
6665,3.42682493983
6684,4.16200645302
6694,4.32516241838
6696,4.70854166691
6700,4.03197847588
6708,4.62114814048
6710,4.36259546548
6712,4.35997262625
6719,4.37634601229
6722,3.38299401287
6727,4.40675534168
6732,3.79829673641
6738,4.27477283248
6744,3.86150929551
6755,4.57761591587
6758,4.00924694904
6763,3.52098995029
6765,4.44705105944
6766,4.52237050183
6769,4.09694809737
6773,4.51112191182
6774,4.01254988454
6781,4.54230718335
6782,4.57272413901
6784,4.15993832553
6803,3.7782527137
6805,3.92808623621
6812,4.54893577539
6813,4.08429722069
6814,3.42692554922
6815,3.85254521163
6819,4.3627905295
6820,4.36224549332
6825,4.64033467969
6828,4.27882346067
